Date,Min,Max,Avg,Precip,state,city_name
2009-08-21,62,80,71.0,-,CA,Los Angeles
2009-08-22,69,85,77.0,-,CA,Los Angeles
2009-08-23,66,82,74.0,-,CA,Los Angeles
2009-08-24,64,83,73.5,-,CA,Los Angeles
2009-08-25,63,89,76.0,-,CA,Los Angeles
2009-08-26,63,94,78.5,-,CA,Los Angeles
2009-08-27,67,101,84.0,-,CA,Los Angeles
2009-08-28,69,98,83.5,-,CA,Los Angeles
2009-08-29,70,100,85.0,-,CA,Los Angeles
2009-08-30,69,98,83.5,-,CA,Los Angeles
2009-08-31,69,92,80.5,-,CA,Los Angeles
2009-09-01,71,93,82.0,-,CA,Los Angeles
2009-09-02,71,96,83.5,-,CA,Los Angeles
2009-09-03,70,96,83.0,-,CA,Los Angeles
2009-09-04,73,96,84.5,-,CA,Los Angeles
2009-09-05,67,89,78.0,-,CA,Los Angeles
2009-09-06,64,87,75.5,-,CA,Los Angeles
2009-09-07,66,86,76.0,-,CA,Los Angeles
2009-09-08,68,83,75.5,-,CA,Los Angeles
2009-09-09,67,84,75.5,-,CA,Los Angeles
2009-09-10,65,89,77.0,-,CA,Los Angeles
2009-09-11,67,86,76.5,-,CA,Los Angeles
2009-09-12,65,80,72.5,-,CA,Los Angeles
2009-09-13,67,78,72.5,-,CA,Los Angeles
2009-09-14,66,76,71.0,-,CA,Los Angeles
2009-09-15,65,81,73.0,-,CA,Los Angeles
2009-09-16,65,81,73.0,-,CA,Los Angeles
2009-09-17,65,86,75.5,-,CA,Los Angeles
2009-09-18,67,88,77.5,-,CA,Los Angeles
2009-09-19,67,86,76.5,-,CA,Los Angeles
2009-09-20,65,85,75.0,-,CA,Los Angeles
2009-09-21,63,82,72.5,-,CA,Los Angeles
2009-09-22,63,87,75.0,-,CA,Los Angeles
2009-09-23,63,100,81.5,-,CA,Los Angeles
2009-09-24,67,100,83.5,-,CA,Los Angeles
2009-09-25,66,95,80.5,-,CA,Los Angeles
2009-09-26,66,90,78.0,-,CA,Los Angeles
2009-09-27,64,81,72.5,-,CA,Los Angeles
2009-09-28,63,78,70.5,-,CA,Los Angeles
2009-09-29,64,75,69.5,-,CA,Los Angeles
2009-09-30,60,78,69.0,-,CA,Los Angeles
2009-10-01,60,93,76.5,-,CA,Los Angeles
2009-10-02,62,88,75.0,-,CA,Los Angeles
2009-10-03,61,79,70.0,-,CA,Los Angeles
2009-10-04,59,70,64.5,-,CA,Los Angeles
2009-10-05,57,72,64.5,-,CA,Los Angeles
