last_day_of_the_week,average_temperature,week,year,State,City
2015-09-13,83.0,37,2015,TX,Dallas
2015-09-20,81.71428571428571,38,2015,TX,Dallas
2015-09-27,81.21428571428571,39,2015,TX,Dallas
2015-10-04,74.21428571428571,40,2015,TX,Dallas
2015-10-11,75.64285714285714,41,2015,TX,Dallas
2015-10-18,74.42857142857143,42,2015,TX,Dallas
2015-10-25,69.5,43,2015,TX,Dallas
2015-11-01,64.92857142857143,44,2015,TX,Dallas
2015-11-08,64.21428571428571,45,2015,TX,Dallas
2015-11-15,60.642857142857146,46,2015,TX,Dallas
2015-11-22,57.357142857142854,47,2015,TX,Dallas
2015-11-29,54.0,48,2015,TX,Dallas
2015-12-06,48.57142857142857,49,2015,TX,Dallas
2015-12-13,61.0,50,2015,TX,Dallas
2015-12-20,51.714285714285715,51,2015,TX,Dallas
2015-12-27,59.57142857142857,52,2015,TX,Dallas
2016-01-03,42.92857142857143,53,2015,TX,Dallas
2016-01-10,44.57142857142857,1,2016,TX,Dallas
2016-01-17,47.357142857142854,2,2016,TX,Dallas
2016-01-24,43.142857142857146,3,2016,TX,Dallas
2016-01-31,53.5,4,2016,TX,Dallas
2016-02-07,48.42857142857143,5,2016,TX,Dallas
2016-02-14,54.5,6,2016,TX,Dallas
2016-02-21,63.142857142857146,7,2016,TX,Dallas
2016-02-28,53.357142857142854,8,2016,TX,Dallas
2016-03-06,60.785714285714285,9,2016,TX,Dallas
2016-03-13,63.357142857142854,10,2016,TX,Dallas
2016-03-20,60.357142857142854,11,2016,TX,Dallas
2016-03-27,58.714285714285715,12,2016,TX,Dallas
2016-04-03,61.92857142857143,13,2016,TX,Dallas
2016-04-10,67.28571428571429,14,2016,TX,Dallas
2016-04-17,66.78571428571429,15,2016,TX,Dallas
2016-04-24,69.71428571428571,16,2016,TX,Dallas
2016-05-01,72.5,17,2016,TX,Dallas
2016-05-08,67.85714285714286,18,2016,TX,Dallas
2016-05-15,74.21428571428571,19,2016,TX,Dallas
2016-05-22,70.5,20,2016,TX,Dallas
2016-05-29,77.07142857142857,21,2016,TX,Dallas
2016-06-05,77.07142857142857,22,2016,TX,Dallas
2016-06-12,81.92857142857143,23,2016,TX,Dallas
2016-06-19,85.42857142857143,24,2016,TX,Dallas
2016-06-26,87.64285714285714,25,2016,TX,Dallas
2016-07-03,87.28571428571429,26,2016,TX,Dallas
2016-07-10,85.28571428571429,27,2016,TX,Dallas
2016-07-17,86.57142857142857,28,2016,TX,Dallas
2016-07-24,89.07142857142857,29,2016,TX,Dallas
2016-07-31,88.42857142857143,30,2016,TX,Dallas
2016-08-07,90.71428571428571,31,2016,TX,Dallas
2016-08-14,90.28571428571429,32,2016,TX,Dallas
2016-08-21,79.07142857142857,33,2016,TX,Dallas
2016-08-28,83.78571428571429,34,2016,TX,Dallas
2016-09-04,82.92857142857143,35,2016,TX,Dallas
2016-09-11,83.28571428571429,36,2016,TX,Dallas
2016-09-18,84.28571428571429,37,2016,TX,Dallas
2016-09-25,84.35714285714286,38,2016,TX,Dallas
2016-10-02,71.28571428571429,39,2016,TX,Dallas
2016-10-09,75.07142857142857,40,2016,TX,Dallas
2016-10-16,73.57142857142857,41,2016,TX,Dallas
2016-10-23,73.28571428571429,42,2016,TX,Dallas
2016-10-30,75.0,43,2016,TX,Dallas
2016-11-06,72.28571428571429,44,2016,TX,Dallas
2016-11-13,63.0,45,2016,TX,Dallas
2016-11-20,62.214285714285715,46,2016,TX,Dallas
2016-11-27,59.785714285714285,47,2016,TX,Dallas
2016-12-04,55.214285714285715,48,2016,TX,Dallas
2016-12-11,44.07142857142857,49,2016,TX,Dallas
2016-12-18,44.0,50,2016,TX,Dallas
2016-12-25,51.0,51,2016,TX,Dallas
2017-01-01,59.07142857142857,52,2016,TX,Dallas
2017-01-08,38.142857142857146,1,2017,TX,Dallas
2017-01-15,55.92857142857143,2,2017,TX,Dallas
2017-01-22,56.07142857142857,3,2017,TX,Dallas
2017-01-29,51.642857142857146,4,2017,TX,Dallas
2017-02-05,56.714285714285715,5,2017,TX,Dallas
2017-02-12,64.5,6,2017,TX,Dallas
2017-02-19,57.57142857142857,7,2017,TX,Dallas
2017-02-26,60.142857142857146,8,2017,TX,Dallas
2017-03-05,61.642857142857146,9,2017,TX,Dallas
2017-03-12,64.0,10,2017,TX,Dallas
2017-03-19,64.28571428571429,11,2017,TX,Dallas
2017-03-26,72.71428571428571,12,2017,TX,Dallas
2017-04-02,68.21428571428571,13,2017,TX,Dallas
2017-04-09,67.64285714285714,14,2017,TX,Dallas
2017-04-16,72.5,15,2017,TX,Dallas
2017-04-23,69.85714285714286,16,2017,TX,Dallas
2017-04-30,67.78571428571429,17,2017,TX,Dallas
2017-05-07,69.78571428571429,18,2017,TX,Dallas
2017-05-14,74.78571428571429,19,2017,TX,Dallas
2017-05-21,78.57142857142857,20,2017,TX,Dallas
2017-05-28,76.85714285714286,21,2017,TX,Dallas
2017-06-04,78.57142857142857,22,2017,TX,Dallas
2017-06-11,79.85714285714286,23,2017,TX,Dallas
2017-06-18,86.57142857142857,24,2017,TX,Dallas
2017-06-25,83.21428571428571,25,2017,TX,Dallas
2017-07-02,82.5,26,2017,TX,Dallas
2017-07-09,85.0,27,2017,TX,Dallas
2017-07-16,86.92857142857143,28,2017,TX,Dallas
2017-07-23,88.71428571428571,29,2017,TX,Dallas
2017-07-30,88.0,30,2017,TX,Dallas
2017-08-06,84.0,31,2017,TX,Dallas
2017-08-13,85.85714285714286,32,2017,TX,Dallas
2017-08-20,86.42857142857143,33,2017,TX,Dallas
2017-08-27,83.28571428571429,34,2017,TX,Dallas
2017-09-03,81.64285714285714,35,2017,TX,Dallas
2017-09-10,77.14285714285714,36,2017,TX,Dallas
2017-09-17,80.07142857142857,37,2017,TX,Dallas
2017-09-24,85.78571428571429,38,2017,TX,Dallas
2017-10-01,77.85714285714286,39,2017,TX,Dallas
2017-10-08,79.21428571428571,40,2017,TX,Dallas
2017-10-15,73.07142857142857,41,2017,TX,Dallas
2017-10-22,68.0,42,2017,TX,Dallas
2017-10-29,60.285714285714285,43,2017,TX,Dallas
2017-11-05,68.5,44,2017,TX,Dallas
2017-11-12,58.285714285714285,45,2017,TX,Dallas
2017-11-19,65.64285714285714,46,2017,TX,Dallas
2017-11-26,56.642857142857146,47,2017,TX,Dallas
2017-12-03,62.857142857142854,48,2017,TX,Dallas
2017-12-10,50.07142857142857,49,2017,TX,Dallas
2017-12-17,51.57142857142857,50,2017,TX,Dallas
2017-12-24,51.785714285714285,51,2017,TX,Dallas
2017-12-31,38.92857142857143,52,2017,TX,Dallas
2018-01-07,39.5,1,2018,TX,Dallas
2018-01-14,44.42857142857143,2,2018,TX,Dallas
2018-01-21,43.785714285714285,3,2018,TX,Dallas
2018-01-28,52.57142857142857,4,2018,TX,Dallas
2018-02-04,51.214285714285715,5,2018,TX,Dallas
2018-02-11,42.92857142857143,6,2018,TX,Dallas
2018-02-18,55.5,7,2018,TX,Dallas
2018-02-25,51.5,8,2018,TX,Dallas
2018-03-04,60.5,9,2018,TX,Dallas
2018-03-11,60.5,10,2018,TX,Dallas
2018-03-18,62.642857142857146,11,2018,TX,Dallas
2018-03-25,66.28571428571429,12,2018,TX,Dallas
2018-04-01,64.57142857142857,13,2018,TX,Dallas
2018-04-08,55.57142857142857,14,2018,TX,Dallas
2018-04-15,62.0,15,2018,TX,Dallas
2018-04-22,62.42857142857143,16,2018,TX,Dallas
2018-04-29,65.64285714285714,17,2018,TX,Dallas
2018-05-06,72.28571428571429,18,2018,TX,Dallas
2018-05-13,78.71428571428571,19,2018,TX,Dallas
2018-05-20,79.85714285714286,20,2018,TX,Dallas
2018-05-27,80.92857142857143,21,2018,TX,Dallas
2018-06-03,85.0,22,2018,TX,Dallas
2018-06-10,82.64285714285714,23,2018,TX,Dallas
2018-06-17,86.57142857142857,24,2018,TX,Dallas
2018-06-24,85.64285714285714,25,2018,TX,Dallas
2018-07-01,88.35714285714286,26,2018,TX,Dallas
2018-07-08,86.92857142857143,27,2018,TX,Dallas
2018-07-15,86.0,28,2018,TX,Dallas
2018-07-22,93.64285714285714,29,2018,TX,Dallas
2018-07-29,90.5,30,2018,TX,Dallas
2018-08-05,83.78571428571429,31,2018,TX,Dallas
2018-08-12,83.0,32,2018,TX,Dallas
2018-08-19,85.92857142857143,33,2018,TX,Dallas
2018-08-26,85.78571428571429,34,2018,TX,Dallas
2018-09-02,86.78571428571429,35,2018,TX,Dallas
2018-09-09,79.57142857142857,36,2018,TX,Dallas
2018-09-16,78.28571428571429,37,2018,TX,Dallas
2018-09-23,79.14285714285714,38,2018,TX,Dallas
2018-09-30,73.07142857142857,39,2018,TX,Dallas
2018-10-07,80.21428571428571,40,2018,TX,Dallas
2018-10-14,66.14285714285714,41,2018,TX,Dallas
2018-10-21,55.285714285714285,42,2018,TX,Dallas
2018-10-28,62.142857142857146,43,2018,TX,Dallas
2018-11-04,62.714285714285715,44,2018,TX,Dallas
2018-11-11,54.785714285714285,45,2018,TX,Dallas
2018-11-18,45.5,46,2018,TX,Dallas
2018-11-25,51.642857142857146,47,2018,TX,Dallas
2018-12-02,56.214285714285715,48,2018,TX,Dallas
2018-12-09,43.142857142857146,49,2018,TX,Dallas
2018-12-16,49.5,50,2018,TX,Dallas
2018-12-23,50.57142857142857,51,2018,TX,Dallas
2018-12-30,47.642857142857146,52,2018,TX,Dallas
2019-01-06,44.92857142857143,1,2019,TX,Dallas
2019-01-13,50.07142857142857,2,2019,TX,Dallas
2019-01-20,45.92857142857143,3,2019,TX,Dallas
2019-01-27,43.92857142857143,4,2019,TX,Dallas
2019-02-03,51.214285714285715,5,2019,TX,Dallas
2019-02-10,52.285714285714285,6,2019,TX,Dallas
2019-02-17,49.92857142857143,7,2019,TX,Dallas
2019-02-24,45.714285714285715,8,2019,TX,Dallas
2019-03-03,42.642857142857146,9,2019,TX,Dallas
2019-03-10,49.57142857142857,10,2019,TX,Dallas
2019-03-17,55.285714285714285,11,2019,TX,Dallas
2019-03-24,62.0,12,2019,TX,Dallas
2019-03-31,60.642857142857146,13,2019,TX,Dallas
2019-04-07,61.785714285714285,14,2019,TX,Dallas
2019-04-14,64.0,15,2019,TX,Dallas
2019-04-21,66.07142857142857,16,2019,TX,Dallas
2019-04-28,69.21428571428571,17,2019,TX,Dallas
2019-05-05,72.28571428571429,18,2019,TX,Dallas
2019-05-12,65.78571428571429,19,2019,TX,Dallas
2019-05-19,73.78571428571429,20,2019,TX,Dallas
2019-05-26,79.64285714285714,21,2019,TX,Dallas
2019-06-02,77.35714285714286,22,2019,TX,Dallas
2019-06-09,79.78571428571429,23,2019,TX,Dallas
2019-06-16,76.35714285714286,24,2019,TX,Dallas
2019-06-23,82.85714285714286,25,2019,TX,Dallas
2019-06-30,81.21428571428571,26,2019,TX,Dallas
2019-07-07,84.0,27,2019,TX,Dallas
2019-07-14,84.57142857142857,28,2019,TX,Dallas
2019-07-21,86.85714285714286,29,2019,TX,Dallas
2019-07-28,81.64285714285714,30,2019,TX,Dallas
2019-08-04,86.07142857142857,31,2019,TX,Dallas
2019-08-11,89.42857142857143,32,2019,TX,Dallas
2019-08-18,88.85714285714286,33,2019,TX,Dallas
2019-08-25,88.14285714285714,34,2019,TX,Dallas
2019-09-01,83.57142857142857,35,2019,TX,Dallas
2019-09-08,86.78571428571429,36,2019,TX,Dallas
2019-09-15,85.57142857142857,37,2019,TX,Dallas
2019-09-22,84.0,38,2019,TX,Dallas
2019-09-29,86.14285714285714,39,2019,TX,Dallas
2019-10-06,83.42857142857143,40,2019,TX,Dallas
2019-10-13,65.71428571428571,41,2019,TX,Dallas
2019-10-20,67.57142857142857,42,2019,TX,Dallas
2019-10-27,59.57142857142857,43,2019,TX,Dallas
2019-11-03,47.57142857142857,44,2019,TX,Dallas
2019-11-10,58.785714285714285,45,2019,TX,Dallas
2019-11-17,44.42857142857143,46,2019,TX,Dallas
2019-11-24,56.42857142857143,47,2019,TX,Dallas
2019-12-01,55.214285714285715,48,2019,TX,Dallas
2019-12-08,54.5,49,2019,TX,Dallas
2019-12-15,49.0,50,2019,TX,Dallas
2019-12-22,43.214285714285715,51,2019,TX,Dallas
2019-12-29,55.0,52,2019,TX,Dallas
2020-01-05,48.714285714285715,1,2020,TX,Dallas
2020-01-12,50.07142857142857,2,2020,TX,Dallas
2020-01-19,54.857142857142854,3,2020,TX,Dallas
2020-01-26,48.0,4,2020,TX,Dallas
2020-02-02,49.5,5,2020,TX,Dallas
2020-02-09,49.214285714285715,6,2020,TX,Dallas
2020-02-16,45.92857142857143,7,2020,TX,Dallas
2020-02-23,50.42857142857143,8,2020,TX,Dallas
2020-03-01,53.42857142857143,9,2020,TX,Dallas
2020-03-08,57.42857142857143,10,2020,TX,Dallas
2020-03-15,66.14285714285714,11,2020,TX,Dallas
2020-03-22,61.07142857142857,12,2020,TX,Dallas
2020-03-29,69.64285714285714,13,2020,TX,Dallas
2020-04-05,56.5,14,2020,TX,Dallas
2020-04-12,69.5,15,2020,TX,Dallas
2020-04-19,55.714285714285715,16,2020,TX,Dallas
2020-04-26,71.07142857142857,17,2020,TX,Dallas
2020-05-03,74.5,18,2020,TX,Dallas
2020-05-10,69.35714285714286,19,2020,TX,Dallas
2020-05-17,72.5,20,2020,TX,Dallas
2020-05-24,78.35714285714286,21,2020,TX,Dallas
2020-05-31,73.21428571428571,22,2020,TX,Dallas
2020-06-07,83.5,23,2020,TX,Dallas
2020-06-14,81.07142857142857,24,2020,TX,Dallas
2020-06-21,82.83333333333333,25,2020,TX,Dallas
2009-01-04,65.0,1,2009,TX,Houston
2009-01-11,53.714285714285715,2,2009,TX,Houston
2009-01-18,50.142857142857146,3,2009,TX,Houston
2009-01-25,54.357142857142854,4,2009,TX,Houston
2009-02-01,53.42857142857143,5,2009,TX,Houston
2009-02-08,57.357142857142854,6,2009,TX,Houston
2009-02-15,64.5,7,2009,TX,Houston
2009-02-22,58.214285714285715,8,2009,TX,Houston
2009-03-01,62.785714285714285,9,2009,TX,Houston
2009-03-08,65.57142857142857,10,2009,TX,Houston
2009-03-15,58.57142857142857,11,2009,TX,Houston
2009-03-22,64.0,12,2009,TX,Houston
2009-03-29,65.5,13,2009,TX,Houston
2009-04-05,63.642857142857146,14,2009,TX,Houston
2009-04-12,65.0,15,2009,TX,Houston
2009-04-19,66.5,16,2009,TX,Houston
2009-04-26,73.57142857142857,17,2009,TX,Houston
2009-05-03,77.28571428571429,18,2009,TX,Houston
2009-05-10,80.78571428571429,19,2009,TX,Houston
2009-05-17,78.85714285714286,20,2009,TX,Houston
2009-05-24,73.07142857142857,21,2009,TX,Houston
2009-05-31,79.35714285714286,22,2009,TX,Houston
2009-06-07,78.71428571428571,23,2009,TX,Houston
2009-06-14,85.64285714285714,24,2009,TX,Houston
2009-06-21,87.07142857142857,25,2009,TX,Houston
2009-06-28,90.35714285714286,26,2009,TX,Houston
2009-07-05,89.0,27,2009,TX,Houston
2009-07-12,87.85714285714286,28,2009,TX,Houston
2009-07-19,86.85714285714286,29,2009,TX,Houston
2009-07-26,86.07142857142857,30,2009,TX,Houston
2009-08-02,87.92857142857143,31,2009,TX,Houston
2009-08-09,87.57142857142857,32,2009,TX,Houston
2009-08-16,86.35714285714286,33,2009,TX,Houston
2009-08-23,86.35714285714286,34,2009,TX,Houston
2009-08-30,84.57142857142857,35,2009,TX,Houston
2009-09-06,80.35714285714286,36,2009,TX,Houston
2009-09-13,80.35714285714286,37,2009,TX,Houston
2009-09-20,79.21428571428571,38,2009,TX,Houston
2009-09-27,77.14285714285714,39,2009,TX,Houston
2009-10-04,77.21428571428571,40,2009,TX,Houston
2009-10-11,75.71428571428571,41,2009,TX,Houston
2009-10-18,73.64285714285714,42,2009,TX,Houston
2009-10-25,66.57142857142857,43,2009,TX,Houston
2009-11-01,63.285714285714285,44,2009,TX,Houston
2009-11-08,65.5,45,2009,TX,Houston
2009-11-15,68.07142857142857,46,2009,TX,Houston
2009-11-22,57.5,47,2009,TX,Houston
2009-11-29,59.5,48,2009,TX,Houston
2009-12-06,46.285714285714285,49,2009,TX,Houston
2009-12-13,52.142857142857146,50,2009,TX,Houston
2009-12-20,52.0,51,2009,TX,Houston
2009-12-27,52.714285714285715,52,2009,TX,Houston
2010-01-03,45.57142857142857,53,2009,TX,Houston
2010-01-10,36.642857142857146,1,2010,TX,Houston
2010-01-17,48.642857142857146,2,2010,TX,Houston
2010-01-24,62.642857142857146,3,2010,TX,Houston
2010-01-31,50.07142857142857,4,2010,TX,Houston
2010-02-07,49.642857142857146,5,2010,TX,Houston
2010-02-14,44.92857142857143,6,2010,TX,Houston
2010-02-21,50.285714285714285,7,2010,TX,Houston
2010-02-28,49.0,8,2010,TX,Houston
2010-03-07,52.92857142857143,9,2010,TX,Houston
2010-03-14,64.85714285714286,10,2010,TX,Houston
2010-03-21,57.07142857142857,11,2010,TX,Houston
2010-03-28,59.714285714285715,12,2010,TX,Houston
2010-04-04,68.57142857142857,13,2010,TX,Houston
2010-04-11,66.35714285714286,14,2010,TX,Houston
2010-04-18,69.57142857142857,15,2010,TX,Houston
2010-04-25,70.0,16,2010,TX,Houston
2010-05-02,72.35714285714286,17,2010,TX,Houston
2010-05-09,74.64285714285714,18,2010,TX,Houston
2010-05-16,79.35714285714286,19,2010,TX,Houston
2010-05-23,81.64285714285714,20,2010,TX,Houston
2010-05-30,82.21428571428571,21,2010,TX,Houston
2010-06-06,82.5,22,2010,TX,Houston
2010-06-13,84.92857142857143,23,2010,TX,Houston
2010-06-20,86.28571428571429,24,2010,TX,Houston
2010-06-27,85.5,25,2010,TX,Houston
2010-07-04,82.07142857142857,26,2010,TX,Houston
2010-07-11,83.92857142857143,27,2010,TX,Houston
2010-07-18,86.14285714285714,28,2010,TX,Houston
2010-07-25,83.57142857142857,29,2010,TX,Houston
2010-08-01,84.71428571428571,30,2010,TX,Houston
2010-08-08,88.0,31,2010,TX,Houston
2010-08-15,88.64285714285714,32,2010,TX,Houston
2010-08-22,88.28571428571429,33,2010,TX,Houston
2010-08-29,86.85714285714286,34,2010,TX,Houston
2010-09-05,82.78571428571429,35,2010,TX,Houston
2010-09-12,84.0,36,2010,TX,Houston
2010-09-19,82.78571428571429,37,2010,TX,Houston
2010-09-26,81.71428571428571,38,2010,TX,Houston
2010-10-03,73.35714285714286,39,2010,TX,Houston
2010-10-10,68.14285714285714,40,2010,TX,Houston
2010-10-17,73.21428571428571,41,2010,TX,Houston
2010-10-24,76.64285714285714,42,2010,TX,Houston
2010-10-31,73.57142857142857,43,2010,TX,Houston
2010-11-07,60.785714285714285,44,2010,TX,Houston
2010-11-14,64.35714285714286,45,2010,TX,Houston
2010-11-21,60.07142857142857,46,2010,TX,Houston
2010-11-28,63.142857142857146,47,2010,TX,Houston
2010-12-05,58.785714285714285,48,2010,TX,Houston
2010-12-12,51.142857142857146,49,2010,TX,Houston
2010-12-19,54.214285714285715,50,2010,TX,Houston
2010-12-26,58.07142857142857,51,2010,TX,Houston
2011-01-02,55.714285714285715,52,2010,TX,Houston
2011-01-09,54.07142857142857,1,2011,TX,Houston
2011-01-16,44.57142857142857,2,2011,TX,Houston
2011-01-23,49.07142857142857,3,2011,TX,Houston
2011-01-30,56.0,4,2011,TX,Houston
2011-02-06,42.07142857142857,5,2011,TX,Houston
2011-02-13,42.285714285714285,6,2011,TX,Houston
2011-02-20,65.64285714285714,7,2011,TX,Houston
2011-02-27,70.14285714285714,8,2011,TX,Houston
2011-03-06,61.857142857142854,9,2011,TX,Houston
2011-03-13,62.5,10,2011,TX,Houston
2011-03-20,68.07142857142857,11,2011,TX,Houston
2011-03-27,75.0,12,2011,TX,Houston
2011-04-03,68.28571428571429,13,2011,TX,Houston
2011-04-10,71.78571428571429,14,2011,TX,Houston
2011-04-17,70.64285714285714,15,2011,TX,Houston
2011-04-24,81.57142857142857,16,2011,TX,Houston
2011-05-01,77.07142857142857,17,2011,TX,Houston
2011-05-08,71.5,18,2011,TX,Houston
2011-05-15,77.42857142857143,19,2011,TX,Houston
2011-05-22,78.5,20,2011,TX,Houston
2011-05-29,85.28571428571429,21,2011,TX,Houston
2011-06-05,85.92857142857143,22,2011,TX,Houston
2011-06-12,84.14285714285714,23,2011,TX,Houston
2011-06-19,88.85714285714286,24,2011,TX,Houston
2011-06-26,85.0,25,2011,TX,Houston
2011-07-03,87.42857142857143,26,2011,TX,Houston
2011-07-10,86.78571428571429,27,2011,TX,Houston
2011-07-17,88.07142857142857,28,2011,TX,Houston
2011-07-24,86.07142857142857,29,2011,TX,Houston
2011-07-31,87.35714285714286,30,2011,TX,Houston
2011-08-07,90.5,31,2011,TX,Houston
2011-08-14,90.64285714285714,32,2011,TX,Houston
2011-08-21,90.57142857142857,33,2011,TX,Houston
2011-08-28,90.14285714285714,34,2011,TX,Houston
2011-09-04,87.85714285714286,35,2011,TX,Houston
2011-09-11,79.78571428571429,36,2011,TX,Houston
2011-09-18,85.07142857142857,37,2011,TX,Houston
2011-09-25,80.85714285714286,38,2011,TX,Houston
2011-10-02,80.07142857142857,39,2011,TX,Houston
2011-10-09,74.35714285714286,40,2011,TX,Houston
2011-10-16,74.5,41,2011,TX,Houston
2011-10-23,68.35714285714286,42,2011,TX,Houston
2011-10-30,67.21428571428571,43,2011,TX,Houston
2011-11-06,62.785714285714285,44,2011,TX,Houston
2011-11-13,65.14285714285714,45,2011,TX,Houston
2011-11-20,68.57142857142857,46,2011,TX,Houston
2011-11-27,61.57142857142857,47,2011,TX,Houston
2011-12-04,57.214285714285715,48,2011,TX,Houston
2011-12-11,46.5,49,2011,TX,Houston
2011-12-18,61.214285714285715,50,2011,TX,Houston
2011-12-25,52.857142857142854,51,2011,TX,Houston
2012-01-01,54.357142857142854,52,2011,TX,Houston
2012-01-08,59.714285714285715,1,2012,TX,Houston
2012-01-15,52.142857142857146,2,2012,TX,Houston
2012-01-22,65.35714285714286,3,2012,TX,Houston
2012-01-29,57.42857142857143,4,2012,TX,Houston
2012-02-05,63.92857142857143,5,2012,TX,Houston
2012-02-12,50.785714285714285,6,2012,TX,Houston
2012-02-19,58.714285714285715,7,2012,TX,Houston
2012-02-26,62.214285714285715,8,2012,TX,Houston
2012-03-04,68.28571428571429,9,2012,TX,Houston
2012-03-11,62.714285714285715,10,2012,TX,Houston
2012-03-18,73.42857142857143,11,2012,TX,Houston
2012-03-25,69.71428571428571,12,2012,TX,Houston
2012-04-01,73.0,13,2012,TX,Houston
2012-04-08,74.21428571428571,14,2012,TX,Houston
2012-04-15,75.28571428571429,15,2012,TX,Houston
2012-04-22,68.5,16,2012,TX,Houston
2012-04-29,75.21428571428571,17,2012,TX,Houston
2012-05-06,79.64285714285714,18,2012,TX,Houston
2012-05-13,76.28571428571429,19,2012,TX,Houston
2012-05-20,74.85714285714286,20,2012,TX,Houston
2012-05-27,82.28571428571429,21,2012,TX,Houston
2012-06-03,82.57142857142857,22,2012,TX,Houston
2012-06-10,84.0,23,2012,TX,Houston
2012-06-17,83.0,24,2012,TX,Houston
2012-06-24,82.21428571428571,25,2012,TX,Houston
2012-07-01,85.42857142857143,26,2012,TX,Houston
2012-07-08,83.07142857142857,27,2012,TX,Houston
2012-07-15,78.92857142857143,28,2012,TX,Houston
2012-07-22,84.07142857142857,29,2012,TX,Houston
2012-07-29,84.85714285714286,30,2012,TX,Houston
2012-08-05,87.14285714285714,31,2012,TX,Houston
2012-08-12,86.92857142857143,32,2012,TX,Houston
2012-08-19,86.71428571428571,33,2012,TX,Houston
2012-08-26,82.85714285714286,34,2012,TX,Houston
2012-09-02,86.85714285714286,35,2012,TX,Houston
2012-09-09,84.0,36,2012,TX,Houston
2012-09-16,78.28571428571429,37,2012,TX,Houston
2012-09-23,76.71428571428571,38,2012,TX,Houston
2012-09-30,78.42857142857143,39,2012,TX,Houston
2012-10-07,71.78571428571429,40,2012,TX,Houston
2012-10-14,75.07142857142857,41,2012,TX,Houston
2012-10-21,71.71428571428571,42,2012,TX,Houston
2012-10-28,69.28571428571429,43,2012,TX,Houston
2012-11-04,67.92857142857143,44,2012,TX,Houston
2012-11-11,68.5,45,2012,TX,Houston
2012-11-18,54.57142857142857,46,2012,TX,Houston
2012-11-25,61.714285714285715,47,2012,TX,Houston
2012-12-02,63.642857142857146,48,2012,TX,Houston
2012-12-09,68.21428571428571,49,2012,TX,Houston
2012-12-16,55.214285714285715,50,2012,TX,Houston
2012-12-23,59.142857142857146,51,2012,TX,Houston
2012-12-30,48.57142857142857,52,2012,TX,Houston
2013-01-06,49.285714285714285,1,2013,TX,Houston
2013-01-13,58.92857142857143,2,2013,TX,Houston
2013-01-20,46.57142857142857,3,2013,TX,Houston
2013-01-27,64.21428571428571,4,2013,TX,Houston
2013-02-03,60.142857142857146,5,2013,TX,Houston
2013-02-10,63.357142857142854,6,2013,TX,Houston
2013-02-17,53.857142857142854,7,2013,TX,Houston
2013-02-24,59.357142857142854,8,2013,TX,Houston
2013-03-03,52.642857142857146,9,2013,TX,Houston
2013-03-10,60.5,10,2013,TX,Houston
2013-03-17,61.214285714285715,11,2013,TX,Houston
2013-03-24,67.71428571428571,12,2013,TX,Houston
2013-03-31,60.785714285714285,13,2013,TX,Houston
2013-04-07,62.5,14,2013,TX,Houston
2013-04-14,66.78571428571429,15,2013,TX,Houston
2013-04-21,66.64285714285714,16,2013,TX,Houston
2013-04-28,68.57142857142857,17,2013,TX,Houston
2013-05-05,66.92857142857143,18,2013,TX,Houston
2013-05-12,71.71428571428571,19,2013,TX,Houston
